case:concept:name|concept:name|start_timestamp|time:timestamp|partner|costs
2|be020 [AC_Adjust] (0wt6kuc)|2022-05-16 03:19:40.176506|2022-05-16 04:20:32.758027|None|{'material': 0.0, 'personal': 15.447950056812525, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2|be020 [Fix] (1pdn5qw)|2022-05-16 04:26:22.851974|2022-05-16 05:26:07.484713|None|{'material': 0.0, 'personal': 11.84207124020615, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2|be022 [Transportation] (02r9vu4)|2022-05-11 05:25:43.779305|2022-05-11 06:34:10.182700|None|{'material': 0.0, 'personal': 0.0, 'transport': 109.95907474860765, 'vertrieb': 0.0, 'equipment': 0.0}
2|be021 [AC_Adjust] (15ute94)|2022-05-16 03:19:40.176506|2022-05-16 04:24:16.976565|None|{'material': 0.0, 'personal': 18.305728067292133, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2|be021 [Fix] (0q0301q)|2022-05-16 04:30:20.646835|2022-05-16 05:32:12.202584|None|{'material': 0.0, 'personal': 15.127685010208625, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2|be023 [Transportation] (19pabpl)|2022-05-11 06:34:10.290700|2022-05-11 07:43:23.027111|None|{'material': 0.0, 'personal': 0.0, 'transport': 120.14079133921815, 'vertrieb': 0.0, 'equipment': 0.0}
2|be022 [AC_Adjust] (0vvluzm)|2022-05-16 03:19:40.176506|2022-05-16 04:17:10.254747|None|{'material': 0.0, 'personal': 17.67147001932556, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2|be022 [Fix] (17b50pu)|2022-05-16 04:23:25.313913|2022-05-16 05:26:19.045452|None|{'material': 0.0, 'personal': 14.211569403267935, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2|be023 [AC_Adjust] (19wkg03)|2022-05-16 03:19:40.176506|2022-05-16 04:21:26.982738|None|{'material': 0.0, 'personal': 18.392830907535508, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2|be023 [Fix] (0x4q7kw)|2022-05-16 04:27:09.765877|2022-05-16 05:29:23.618507|None|{'material': 0.0, 'personal': 14.225988768874965, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
2| (End)|2022-05-16 05:39:24.652323|2022-05-16 05:39:24.688323||{'total': 0.0}
3|start (03s352c)|2022-05-10 09:24:05.599471|2022-05-10 09:24:05.635471|None|{'total': 0.0}
3|be001 [Transportation] (1arizjy)|2022-05-10 09:24:05.743471|2022-05-10 10:30:57.740409|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.39915433901997, 'vertrieb': 0.0, 'equipment': 0.0}
3|be002 [Transportation] (168fptf)|2022-05-10 09:24:05.743471|2022-05-10 10:29:12.887717|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.25828570891515, 'vertrieb': 0.0, 'equipment': 0.0}
3|be001 [Form] (1mjnx0a)|2022-05-10 10:30:57.848409|2022-05-10 23:11:18.927042|None|{'material': 40.30049796044713, 'personal': 60.41043317678213, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be001 [Reinforce] (13yzgaq)|2022-05-11 00:08:34.640597|2022-05-11 01:25:03.825833|None|{'material': 10.807737583704126, 'personal': 54.403267655065136, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be003 [Transportation] (1f972w1)|2022-05-10 10:30:57.920409|2022-05-10 11:39:56.067711|None|{'material': 0.0, 'personal': 0.0, 'transport': 114.34878154141747, 'vertrieb': 0.0, 'equipment': 0.0}
3|be001 [Concrete] (13eiy6v)|2022-05-11 02:22:38.449580|2022-05-13 04:07:16.192990|None|{'material': 92.3607416273525, 'personal': 66.85974192705045, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be0045 [Transportation] (1xoqapy)|2022-05-10 11:39:56.175711|2022-05-10 12:43:44.416400|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.40195236553893, 'vertrieb': 0.0, 'equipment': 0.0}
3|be002 [Form] (0iiaqxn)|2022-05-13 04:07:16.372990|2022-05-13 14:58:00.829501|None|{'material': 41.8580041377292, 'personal': 65.89264347270124, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be003 [Form] (0iuggzz)|2022-05-13 04:07:16.372990|2022-05-13 17:06:26.035377|None|{'material': 40.257701493796155, 'personal': 65.24294678100901, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be006 [Transportation] (02kxxij)|2022-05-10 12:43:44.524400|2022-05-10 13:55:19.889869|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.30838532891377, 'vertrieb': 0.0, 'equipment': 0.0}
3|be002 [Reinforce] (1lhgiq1)|2022-05-13 15:57:27.874770|2022-05-13 17:42:34.669479|None|{'material': 11.601848178032807, 'personal': 76.88661329625062, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be003 [Reinforce] (0m0k0jc)|2022-05-13 18:08:40.208092|2022-05-13 19:30:00.515866|None|{'material': 11.068017985539933, 'personal': 55.82714005906392, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be002 [Concrete] (0fww053)|2022-05-13 18:44:17.602787|2022-05-15 19:47:34.870503|None|{'material': 81.94597603795238, 'personal': 59.68569497328615, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be003 [Concrete] (14125li)|2022-05-13 20:32:04.633655|2022-05-16 02:23:29.299478|None|{'material': 78.1541780849834, 'personal': 76.57995818733636, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be008 [Transportation] (1t4z8pm)|2022-05-10 13:55:19.997869|2022-05-10 15:06:55.331116|None|{'material': 0.0, 'personal': 0.0, 'transport': 108.8566527215666, 'vertrieb': 0.0, 'equipment': 0.0}
3|be009 [Transportation] (0ailuot)|2022-05-10 15:06:55.439116|2022-05-10 16:12:57.400718|None|{'material': 0.0, 'personal': 0.0, 'transport': 115.66399271014757, 'vertrieb': 0.0, 'equipment': 0.0}
3|be006 [AC_Adjust] (0lc3qvm)|2022-05-16 02:23:29.551478|2022-05-16 03:25:36.350840|None|{'material': 0.0, 'personal': 15.913519553746776, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be0045 [AC_Adjust] (0yu3ix4)|2022-05-16 02:23:29.551478|2022-05-16 03:20:52.143245|None|{'material': 0.0, 'personal': 16.48930525414929, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be010 [Transportation] (0e512lu)|2022-05-10 16:12:57.508718|2022-05-10 17:19:13.719575|None|{'material': 0.0, 'personal': 0.0, 'transport': 97.09451252756341, 'vertrieb': 0.0, 'equipment': 0.0}
3|be006 [Fix] (148puw4)|2022-05-16 03:31:13.022745|2022-05-16 04:31:13.706467|None|{'material': 0.0, 'personal': 15.80215854432457, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be0045 [Fix] (0lfh694)|2022-05-16 03:26:40.512200|2022-05-16 04:28:32.038224|None|{'material': 0.0, 'personal': 18.1442696075564, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be011 [Transportation] (0sw9g98)|2022-05-10 17:19:13.827575|2022-05-10 18:21:58.614455|None|{'material': 0.0, 'personal': 0.0, 'transport': 115.8844237164854, 'vertrieb': 0.0, 'equipment': 0.0}
3|be010 [AC_Adjust] (1f4m7i4)|2022-05-16 04:37:20.536831|2022-05-16 05:31:39.129910|None|{'material': 0.0, 'personal': 11.268820460196181, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be009 [AC_Adjust] (16usk1d)|2022-05-16 04:37:20.536831|2022-05-16 05:38:33.905941|None|{'material': 0.0, 'personal': 14.605579159766584, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be008 [AC_Adjust] (0p135hb)|2022-05-16 04:37:20.536831|2022-05-16 05:40:02.603653|None|{'material': 0.0, 'personal': 20.399296038180825, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be012 [Transportation] (0ef9ec3)|2022-05-10 18:21:58.722455|2022-05-10 19:24:11.501390|None|{'material': 0.0, 'personal': 0.0, 'transport': 123.69669061930767, 'vertrieb': 0.0, 'equipment': 0.0}
3|be010 [Fix] (1rhfk1b)|2022-05-16 05:37:46.981370|2022-05-16 06:38:02.021837|None|{'material': 0.0, 'personal': 17.754474383880652, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be009 [Fix] (0ov7zmi)|2022-05-16 05:44:13.515429|2022-05-16 06:48:56.030939|None|{'material': 0.0, 'personal': 15.674878662685241, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be008 [Fix] (0aidik3)|2022-05-16 05:46:09.438061|2022-05-16 06:41:30.681147|None|{'material': 0.0, 'personal': 13.248745666241264, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be013 [Transportation] (18ywiz5)|2022-05-10 19:24:11.609390|2022-05-10 20:29:09.267872|None|{'material': 0.0, 'personal': 0.0, 'transport': 78.31508896718782, 'vertrieb': 0.0, 'equipment': 0.0}
3|be011 [AC_Adjust] (1cjihaa)|2022-05-16 06:54:34.321410|2022-05-16 07:59:38.117964|None|{'material': 0.0, 'personal': 18.874123935789285, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be012 [AC_Adjust] (0qdjcig)|2022-05-16 06:54:34.321410|2022-05-16 07:51:42.164350|None|{'material': 0.0, 'personal': 18.30762579982655, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be014 [Transportation] (1pvwqs0)|2022-05-10 20:29:09.375872|2022-05-10 21:37:44.995307|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.3465752620701, 'vertrieb': 0.0, 'equipment': 0.0}
3|be011 [Fix] (12zfp1a)|2022-05-16 08:06:12.322013|2022-05-16 09:06:49.071507|None|{'material': 0.0, 'personal': 14.42646054276626, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be012 [Fix] (1laiyry)|2022-05-16 07:57:46.328647|2022-05-16 09:00:43.192997|None|{'material': 0.0, 'personal': 12.396752063841245, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be013 [AC_Adjust] (1t2w2f6)|2022-05-16 06:54:34.321410|2022-05-16 07:52:32.662439|None|{'material': 0.0, 'personal': 14.521005993103207, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be013 [Fix] (0dde9j3)|2022-05-16 07:58:28.435371|2022-05-16 08:54:03.242699|None|{'material': 0.0, 'personal': 15.712490086231591, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be015 [Transportation] (0sbtnfs)|2022-05-10 21:37:45.103307|2022-05-10 22:39:51.969425|None|{'material': 0.0, 'personal': 0.0, 'transport': 106.0647174170329, 'vertrieb': 0.0, 'equipment': 0.0}
3|be014 [AC_Adjust] (142amyw)|2022-05-16 06:54:34.321410|2022-05-16 07:54:34.046153|None|{'material': 0.0, 'personal': 16.194107557980132, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be014 [Fix] (11t8e6c)|2022-05-16 08:00:25.094602|2022-05-16 08:57:46.302665|None|{'material': 0.0, 'personal': 15.734087845366808, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be016 [Transportation] (1fl9lbh)|2022-05-10 22:39:52.077425|2022-05-10 23:44:51.026623|None|{'material': 0.0, 'personal': 0.0, 'transport': 102.26947337001815, 'vertrieb': 0.0, 'equipment': 0.0}
3|be017 [Transportation] (0xpwpmn)|2022-05-10 23:44:51.134623|2022-05-11 00:50:11.057407|None|{'material': 0.0, 'personal': 0.0, 'transport': 121.47908561533225, 'vertrieb': 0.0, 'equipment': 0.0}
3|be015 [AC_Adjust] (0vi1myl)|2022-05-16 09:13:15.792374|2022-05-16 10:14:21.790299|None|{'material': 0.0, 'personal': 17.032782282717136, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be016 [AC_Adjust] (0efv0hq)|2022-05-16 09:13:15.792374|2022-05-16 10:10:22.951735|None|{'material': 0.0, 'personal': 11.488066637161022, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be015 [Fix] (182rs14)|2022-05-16 10:20:34.883299|2022-05-16 11:19:18.886151|None|{'material': 0.0, 'personal': 15.99735120915008, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be016 [Fix] (05lycpx)|2022-05-16 10:16:24.871245|2022-05-16 11:18:44.667668|None|{'material': 0.0, 'personal': 17.520198494613712, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be018 [Transportation] (0b2p3a7)|2022-05-11 00:50:11.165407|2022-05-11 01:53:53.485195|None|{'material': 0.0, 'personal': 0.0, 'transport': 83.27517567879089, 'vertrieb': 0.0, 'equipment': 0.0}
3|be017 [AC_Adjust] (0ck7v5n)|2022-05-16 09:13:15.792374|2022-05-16 10:16:05.034397|None|{'material': 0.0, 'personal': 17.61812820656604, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be017 [Fix] (1jgte7u)|2022-05-16 10:22:31.990833|2022-05-16 11:23:04.976831|None|{'material': 0.0, 'personal': 18.0475914359128, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be019 [Transportation] (17dttoh)|2022-05-11 01:53:53.593195|2022-05-11 02:56:49.744793|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.06642890959156, 'vertrieb': 0.0, 'equipment': 0.0}
3|be018 [AC_Adjust] (17ez51n)|2022-05-16 09:13:15.792374|2022-05-16 10:16:27.854577|None|{'material': 0.0, 'personal': 11.97435829653051, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be018 [Fix] (1khv966)|2022-05-16 10:22:13.735225|2022-05-16 11:21:06.314618|None|{'material': 0.0, 'personal': 11.910869718610687, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be020 [Transportation] (12hhf5x)|2022-05-11 02:56:49.852793|2022-05-11 04:04:26.364521|None|{'material': 0.0, 'personal': 0.0, 'transport': 81.44297350787514, 'vertrieb': 0.0, 'equipment': 0.0}
3|be019 [AC_Adjust] (1qemd4m)|2022-05-16 09:13:15.792374|2022-05-16 10:18:48.720141|None|{'material': 0.0, 'personal': 18.748898520565653, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be019 [Fix] (05jz7a1)|2022-05-16 10:24:27.652241|2022-05-16 11:23:06.296102|None|{'material': 0.0, 'personal': 17.01765528766424, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be021 [Transportation] (1di9wod)|2022-05-11 04:04:26.472521|2022-05-11 05:09:51.554680|None|{'material': 0.0, 'personal': 0.0, 'transport': 112.7767797399813, 'vertrieb': 0.0, 'equipment': 0.0}
3|be020 [AC_Adjust] (0wt6kuc)|2022-05-16 09:13:15.792374|2022-05-16 10:14:43.563146|None|{'material': 0.0, 'personal': 15.682052610728046, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be020 [Fix] (1pdn5qw)|2022-05-16 10:20:55.784707|2022-05-16 11:18:04.014992|None|{'material': 0.0, 'personal': 14.058897999538678, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be022 [Transportation] (02r9vu4)|2022-05-11 05:09:51.662680|2022-05-11 06:13:43.445801|None|{'material': 0.0, 'personal': 0.0, 'transport': 98.34907226870271, 'vertrieb': 0.0, 'equipment': 0.0}
3|be021 [AC_Adjust] (15ute94)|2022-05-16 09:13:15.792374|2022-05-16 10:11:03.369014|None|{'material': 0.0, 'personal': 17.56812254050513, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be021 [Fix] (0q0301q)|2022-05-16 10:16:40.753604|2022-05-16 11:18:05.831063|None|{'material': 0.0, 'personal': 17.401105387210674, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be023 [Transportation] (19pabpl)|2022-05-11 06:13:43.553801|2022-05-11 07:19:34.667671|None|{'material': 0.0, 'personal': 0.0, 'transport': 99.02586110726773, 'vertrieb': 0.0, 'equipment': 0.0}
3|be022 [AC_Adjust] (0vvluzm)|2022-05-16 09:13:15.792374|2022-05-16 10:08:56.252206|None|{'material': 0.0, 'personal': 17.72720388980155, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be022 [Fix] (17b50pu)|2022-05-16 10:15:02.698185|2022-05-16 11:14:49.340761|None|{'material': 0.0, 'personal': 17.696260349862076, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be023 [AC_Adjust] (19wkg03)|2022-05-16 09:13:15.792374|2022-05-16 10:11:41.732268|None|{'material': 0.0, 'personal': 14.423546493336733, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3|be023 [Fix] (0x4q7kw)|2022-05-16 10:17:37.360231|2022-05-16 11:17:32.237625|None|{'material': 0.0, 'personal': 17.264668563634785, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
3| (End)|2022-05-16 11:29:33.352506|2022-05-16 11:29:33.388506||{'total': 0.0}
4|start (03s352c)|2022-05-10 09:24:05.628391|2022-05-10 09:24:05.664391|None|{'total': 0.0}
4|be001 [Transportation] (1arizjy)|2022-05-10 09:24:05.772391|2022-05-10 10:27:32.948188|None|{'material': 0.0, 'personal': 0.0, 'transport': 109.7876858584227, 'vertrieb': 0.0, 'equipment': 0.0}
4|be002 [Transportation] (168fptf)|2022-05-10 09:24:05.772391|2022-05-10 10:27:04.251066|None|{'material': 0.0, 'personal': 0.0, 'transport': 85.92015528931297, 'vertrieb': 0.0, 'equipment': 0.0}
4|be001 [Form] (1mjnx0a)|2022-05-10 10:27:33.056188|2022-05-10 22:32:17.937722|None|{'material': 42.158076900635976, 'personal': 60.71836354915685, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be001 [Reinforce] (13yzgaq)|2022-05-10 23:35:20.280886|2022-05-11 01:08:04.432355|None|{'material': 11.131724687593817, 'personal': 58.17023564730197, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be003 [Transportation] (1f972w1)|2022-05-10 10:27:33.128188|2022-05-10 11:28:11.876428|None|{'material': 0.0, 'personal': 0.0, 'transport': 120.56292788939959, 'vertrieb': 0.0, 'equipment': 0.0}
4|be001 [Concrete] (13eiy6v)|2022-05-11 02:04:21.395349|2022-05-13 11:00:24.203062|None|{'material': 88.08018658595095, 'personal': 61.01721582844607, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be0045 [Transportation] (1xoqapy)|2022-05-10 11:28:11.984428|2022-05-10 12:29:45.854639|None|{'material': 0.0, 'personal': 0.0, 'transport': 83.54905481922691, 'vertrieb': 0.0, 'equipment': 0.0}
4|be002 [Form] (0iiaqxn)|2022-05-13 11:00:24.383062|2022-05-14 00:32:53.900459|None|{'material': 39.75920192834677, 'personal': 62.45628831548181, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be003 [Form] (0iuggzz)|2022-05-13 11:00:24.383062|2022-05-14 00:11:33.168461|None|{'material': 39.416350759552756, 'personal': 62.197381059026775, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be006 [Transportation] (02kxxij)|2022-05-10 12:29:45.962639|2022-05-10 13:33:51.968333|None|{'material': 0.0, 'personal': 0.0, 'transport': 88.70533118984585, 'vertrieb': 0.0, 'equipment': 0.0}
4|be002 [Reinforce] (1lhgiq1)|2022-05-14 01:27:38.805994|2022-05-14 03:24:55.153966|None|{'material': 12.469701573299881, 'personal': 65.44765709389338, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be003 [Reinforce] (0m0k0jc)|2022-05-14 01:08:56.928949|2022-05-14 02:39:54.066593|None|{'material': 13.922417610586132, 'personal': 57.1335265420574, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be002 [Concrete] (0fww053)|2022-05-14 04:25:28.304868|2022-05-16 23:49:34.017573|None|{'material': 87.50837821721124, 'personal': 71.17961014238341, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be003 [Concrete] (14125li)|2022-05-14 03:41:48.993476|2022-05-16 08:50:58.614354|None|{'material': 85.10275502003006, 'personal': 62.96835195504277, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be008 [Transportation] (1t4z8pm)|2022-05-10 13:33:52.076333|2022-05-10 14:38:32.472780|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.66764313236186, 'vertrieb': 0.0, 'equipment': 0.0}
4|be009 [Transportation] (0ailuot)|2022-05-10 14:38:32.580780|2022-05-10 15:42:12.883804|None|{'material': 0.0, 'personal': 0.0, 'transport': 102.05574940589044, 'vertrieb': 0.0, 'equipment': 0.0}
4|be006 [AC_Adjust] (0lc3qvm)|2022-05-16 23:49:34.269573|2022-05-17 00:43:13.252584|None|{'material': 0.0, 'personal': 17.6582333445133, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be0045 [AC_Adjust] (0yu3ix4)|2022-05-16 23:49:34.269573|2022-05-17 00:53:20.370058|None|{'material': 0.0, 'personal': 14.16005604152437, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be010 [Transportation] (0e512lu)|2022-05-10 15:42:12.991804|2022-05-10 16:50:38.034445|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.37402974669914, 'vertrieb': 0.0, 'equipment': 0.0}
4|be006 [Fix] (148puw4)|2022-05-17 00:48:28.912322|2022-05-17 01:46:19.430478|None|{'material': 0.0, 'personal': 15.54235161339945, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be0045 [Fix] (0lfh694)|2022-05-17 00:59:10.712487|2022-05-17 01:59:45.275814|None|{'material': 0.0, 'personal': 15.773301566247548, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be011 [Transportation] (0sw9g98)|2022-05-10 16:50:38.142445|2022-05-10 17:57:33.138898|None|{'material': 0.0, 'personal': 0.0, 'transport': 91.92215911749764, 'vertrieb': 0.0, 'equipment': 0.0}
4|be010 [AC_Adjust] (1f4m7i4)|2022-05-17 02:05:34.669610|2022-05-17 03:09:47.718599|None|{'material': 0.0, 'personal': 14.138249527033937, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be009 [AC_Adjust] (16usk1d)|2022-05-17 02:05:34.669610|2022-05-17 03:07:43.902364|None|{'material': 0.0, 'personal': 17.750207596983103, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be008 [AC_Adjust] (0p135hb)|2022-05-17 02:05:34.669610|2022-05-17 03:03:03.910944|None|{'material': 0.0, 'personal': 16.29065407215929, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be012 [Transportation] (0ef9ec3)|2022-05-10 17:57:33.246898|2022-05-10 19:04:09.572261|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.49679926507125, 'vertrieb': 0.0, 'equipment': 0.0}
4|be010 [Fix] (1rhfk1b)|2022-05-17 03:15:57.016891|2022-05-17 04:14:30.649645|None|{'material': 0.0, 'personal': 17.364939454055225, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be009 [Fix] (0ov7zmi)|2022-05-17 03:14:17.527839|2022-05-17 04:14:32.922924|None|{'material': 0.0, 'personal': 13.963382083244934, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be008 [Fix] (0aidik3)|2022-05-17 03:09:14.117588|2022-05-17 04:02:27.290678|None|{'material': 0.0, 'personal': 14.419594428847716, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be013 [Transportation] (18ywiz5)|2022-05-10 19:04:09.680261|2022-05-10 20:14:13.125619|None|{'material': 0.0, 'personal': 0.0, 'transport': 86.78988851428248, 'vertrieb': 0.0, 'equipment': 0.0}
4|be011 [AC_Adjust] (1cjihaa)|2022-05-17 04:20:46.501712|2022-05-17 05:19:35.121254|None|{'material': 0.0, 'personal': 17.300666328970866, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
4|be012 [AC_Adjust] (0qdjcig)|2022-05-17 04:20:46.501712|2022-05-17 05:12:14.652163|None|{'material': 0.0, 'personal': 14.211528124440656, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
